worker_id,shift,date,shift_hours,utilization
W0074,Night,2025-04-23,8.0,1.0
W0074,Night,2025-04-28,9.0,1.125
W0074,Night,2025-05-10,6.0,0.75
W0074,Night,2025-05-20,8.0,1.0
W0074,Night,2025-05-27,6.0,0.75
W0074,Night,2025-06-07,10.0,1.25
W0075,Evening,2025-01-01,7.0,0.875
W0075,Evening,2025-01-03,10.0,1.25
W0075,Evening,2025-01-07,6.0,0.75
W0075,Evening,2025-01-24,6.0,0.75
W0075,Evening,2025-02-05,7.0,0.875
W0075,Evening,2025-03-25,9.0,1.125
W0075,Morning,2025-04-07,10.0,1.25
W0075,Morning,2025-05-18,10.0,1.25
W0075,Morning,2025-05-27,8.0,1.0
W0075,Morning,2025-06-03,9.0,1.125
W0075,Morning,2025-06-04,6.0,0.75
W0075,Night,2025-01-02,8.0,1.0
W0075,Night,2025-01-04,10.0,1.25
W0075,Night,2025-01-08,10.0,1.25
W0075,Night,2025-01-16,8.0,1.0
W0075,Night,2025-01-18,10.0,1.25
W0075,Night,2025-02-11,7.0,0.875
W0075,Night,2025-02-12,10.0,1.25
W0075,Night,2025-02-13,6.0,0.75
W0075,Night,2025-03-02,6.0,0.75
W0075,Night,2025-03-05,6.0,0.75
W0075,Night,2025-03-13,9.0,1.125
W0075,Night,2025-04-09,6.0,0.75
W0075,Night,2025-04-12,8.0,1.0
W0075,Night,2025-04-24,7.0,0.875
W0075,Night,2025-05-07,7.0,0.875
W0075,Night,2025-05-25,10.0,1.25
W0075,Night,2025-05-28,17.0,2.125
W0075,Night,2025-06-04,9.0,1.125
W0075,Night,2025-06-08,7.0,0.875
W0075,Night,2025-06-28,9.0,1.125
W0076,Evening,2025-01-24,10.0,1.25
W0076,Evening,2025-03-08,7.0,0.875
W0076,Evening,2025-03-11,7.0,0.875
W0076,Evening,2025-05-19,7.0,0.875
W0076,Evening,2025-06-15,7.0,0.875
W0076,Evening,2025-06-18,7.0,0.875
W0076,Evening,2025-06-29,9.0,1.125
W0076,Morning,2025-02-02,6.0,0.75
W0076,Morning,2025-02-05,9.0,1.125
W0076,Morning,2025-02-15,10.0,1.25
W0076,Morning,2025-02-21,6.0,0.75
W0076,Morning,2025-03-29,6.0,0.75
W0076,Morning,2025-04-03,9.0,1.125
W0076,Morning,2025-05-02,9.0,1.125
W0076,Morning,2025-05-07,7.0,0.875
W0076,Night,2025-01-12,10.0,1.25
W0076,Night,2025-01-20,8.0,1.0
W0076,Night,2025-02-03,9.0,1.125
W0076,Night,2025-02-25,7.0,0.875
W0076,Night,2025-04-11,10.0,1.25
W0076,Night,2025-04-27,6.0,0.75
W0076,Night,2025-05-15,19.0,2.375
W0076,Night,2025-05-31,16.0,2.0
W0076,Night,2025-06-11,6.0,0.75
W0076,Night,2025-06-13,8.0,1.0
W0076,Night,2025-06-17,8.0,1.0
W0076,Night,2025-06-23,10.0,1.25
W0076,Night,2025-06-24,9.0,1.125
W0077,Evening,2025-01-03,9.0,1.125
W0077,Evening,2025-01-18,10.0,1.25
W0077,Evening,2025-04-02,9.0,1.125
W0077,Evening,2025-06-08,10.0,1.25
W0077,Morning,2025-02-09,8.0,1.0
W0077,Morning,2025-02-20,7.0,0.875
W0077,Morning,2025-02-24,10.0,1.25
W0077,Morning,2025-04-08,9.0,1.125
W0077,Morning,2025-04-29,8.0,1.0
W0077,Night,2025-01-05,8.0,1.0
W0077,Night,2025-01-11,6.0,0.75
W0077,Night,2025-02-01,8.0,1.0
W0077,Night,2025-02-24,9.0,1.125
W0077,Night,2025-03-01,7.0,0.875
W0077,Night,2025-03-31,10.0,1.25
W0077,Night,2025-04-29,7.0,0.875
W0077,Night,2025-05-31,7.0,0.875
W0077,Night,2025-06-07,10.0,1.25
W0077,Night,2025-06-11,9.0,1.125
W0077,Night,2025-06-14,10.0,1.25
W0077,Night,2025-06-25,10.0,1.25
W0078,Evening,2025-01-06,8.0,1.0
W0078,Evening,2025-01-17,7.0,0.875
W0078,Evening,2025-04-03,8.0,1.0
W0078,Evening,2025-04-05,7.0,0.875
W0078,Evening,2025-04-16,10.0,1.25
W0078,Evening,2025-05-02,7.0,0.875
W0078,Evening,2025-05-03,6.0,0.75
W0078,Evening,2025-05-24,6.0,0.75
W0078,Evening,2025-05-26,7.0,0.875
W0078,Morning,2025-01-10,7.0,0.875
W0078,Morning,2025-01-23,6.0,0.75
W0078,Morning,2025-03-01,10.0,1.25
W0078,Morning,2025-03-02,8.0,1.0
W0078,Morning,2025-03-21,10.0,1.25
W0078,Morning,2025-04-29,6.0,0.75
W0078,Morning,2025-05-21,7.0,0.875
W0078,Night,2025-01-04,7.0,0.875
W0078,Night,2025-01-07,10.0,1.25
W0078,Night,2025-01-12,9.0,1.125
W0078,Night,2025-01-28,8.0,1.0
W0078,Night,2025-01-30,9.0,1.125
W0078,Night,2025-02-16,8.0,1.0
W0078,Night,2025-02-17,9.0,1.125
W0078,Night,2025-03-15,7.0,0.875
W0078,Night,2025-03-30,8.0,1.0
W0078,Night,2025-06-03,9.0,1.125
W0078,Night,2025-06-22,9.0,1.125
W0079,Evening,2025-02-02,6.0,0.75
W0079,Evening,2025-04-21,9.0,1.125
W0079,Evening,2025-05-25,7.0,0.875
W0079,Evening,2025-06-08,10.0,1.25
W0079,Morning,2025-01-01,8.0,1.0
W0079,Morning,2025-01-17,8.0,1.0
W0079,Morning,2025-01-20,7.0,0.875
W0079,Morning,2025-03-22,6.0,0.75
W0079,Morning,2025-04-13,8.0,1.0
W0079,Morning,2025-05-08,6.0,0.75
W0079,Morning,2025-05-21,8.0,1.0
W0079,Morning,2025-05-27,8.0,1.0
W0079,Morning,2025-06-23,9.0,1.125
W0079,Night,2025-01-09,17.0,2.125
W0079,Night,2025-01-13,16.0,2.0
W0079,Night,2025-03-06,10.0,1.25
W0079,Night,2025-03-27,9.0,1.125
W0079,Night,2025-04-12,10.0,1.25
W0079,Night,2025-04-17,7.0,0.875
W0079,Night,2025-04-22,7.0,0.875
W0079,Night,2025-04-24,8.0,1.0
W0079,Night,2025-05-01,7.0,0.875
W0079,Night,2025-05-11,6.0,0.75
W0079,Night,2025-05-27,7.0,0.875
W0079,Night,2025-05-29,7.0,0.875
W0079,Night,2025-06-12,9.0,1.125
W0079,Night,2025-06-15,10.0,1.25
W0079,Night,2025-06-19,6.0,0.75
W0079,Night,2025-06-28,10.0,1.25
W0080,Evening,2025-01-12,7.0,0.875
W0080,Evening,2025-02-25,9.0,1.125
W0080,Evening,2025-02-26,8.0,1.0
W0080,Evening,2025-03-04,7.0,0.875
W0080,Evening,2025-05-01,10.0,1.25
W0080,Evening,2025-05-14,8.0,1.0
W0080,Evening,2025-05-23,6.0,0.75
W0080,Evening,2025-06-04,7.0,0.875
W0080,Evening,2025-06-27,6.0,0.75
W0080,Morning,2025-02-13,6.0,0.75
W0080,Morning,2025-02-18,16.0,2.0
W0080,Morning,2025-03-10,14.0,1.75
W0080,Morning,2025-04-04,8.0,1.0
W0080,Morning,2025-04-12,9.0,1.125
W0080,Morning,2025-05-05,6.0,0.75
W0080,Night,2025-01-10,10.0,1.25
W0080,Night,2025-01-27,7.0,0.875
W0080,Night,2025-02-07,6.0,0.75
W0080,Night,2025-03-19,9.0,1.125
W0080,Night,2025-03-29,8.0,1.0
W0080,Night,2025-04-04,10.0,1.25
W0080,Night,2025-04-13,8.0,1.0
W0080,Night,2025-04-19,7.0,0.875
W0080,Night,2025-04-22,9.0,1.125
W0080,Night,2025-06-07,10.0,1.25
W0080,Night,2025-06-13,8.0,1.0
W0080,Night,2025-06-14,9.0,1.125
W0080,Night,2025-06-22,7.0,0.875
W0080,Night,2025-06-25,6.0,0.75
W0081,Evening,2025-01-07,8.0,1.0
W0081,Evening,2025-02-05,16.0,2.0
W0081,Evening,2025-04-11,8.0,1.0
W0081,Evening,2025-04-19,6.0,0.75
W0081,Evening,2025-05-19,7.0,0.875
W0081,Evening,2025-06-03,10.0,1.25
W0081,Evening,2025-06-06,7.0,0.875
W0081,Evening,2025-06-25,6.0,0.75
W0081,Morning,2025-01-03,10.0,1.25
W0081,Morning,2025-01-06,7.0,0.875
W0081,Morning,2025-01-23,10.0,1.25
W0081,Morning,2025-03-03,7.0,0.875
W0081,Morning,2025-03-14,7.0,0.875
W0081,Morning,2025-03-16,7.0,0.875
W0081,Morning,2025-03-23,6.0,0.75
W0081,Morning,2025-03-25,6.0,0.75
W0081,Morning,2025-03-28,8.0,1.0
W0081,Morning,2025-04-09,10.0,1.25
W0081,Morning,2025-05-09,6.0,0.75
W0081,Morning,2025-05-17,6.0,0.75
W0081,Morning,2025-06-08,10.0,1.25
W0081,Morning,2025-06-28,6.0,0.75
W0081,Night,2025-01-25,6.0,0.75
W0081,Night,2025-02-04,7.0,0.875
W0081,Night,2025-02-09,9.0,1.125
W0081,Night,2025-02-17,8.0,1.0
W0081,Night,2025-02-20,10.0,1.25
W0081,Night,2025-02-23,6.0,0.75
W0081,Night,2025-02-24,10.0,1.25
W0081,Night,2025-03-04,6.0,0.75
W0081,Night,2025-03-19,8.0,1.0
W0081,Night,2025-05-04,6.0,0.75
W0081,Night,2025-05-12,6.0,0.75
W0081,Night,2025-06-03,8.0,1.0
W0081,Night,2025-06-12,9.0,1.125
W0081,Night,2025-06-23,7.0,0.875
W0081,Night,2025-06-25,10.0,1.25
W0082,Evening,2025-01-06,9.0,1.125
W0082,Evening,2025-01-10,6.0,0.75
W0082,Evening,2025-02-17,6.0,0.75
W0082,Evening,2025-04-29,9.0,1.125
W0082,Evening,2025-05-05,7.0,0.875
W0082,Evening,2025-06-01,10.0,1.25
W0082,Evening,2025-06-02,8.0,1.0
W0082,Morning,2025-01-17,9.0,1.125
W0082,Morning,2025-02-05,9.0,1.125
W0082,Morning,2025-02-11,6.0,0.75
W0082,Morning,2025-02-27,10.0,1.25
W0082,Morning,2025-05-03,9.0,1.125
W0082,Morning,2025-05-31,7.0,0.875
W0082,Morning,2025-06-04,6.0,0.75
W0082,Night,2025-01-12,16.0,2.0
W0082,Night,2025-01-19,7.0,0.875
W0082,Night,2025-04-14,7.0,0.875
W0082,Night,2025-05-02,6.0,0.75
W0082,Night,2025-05-03,9.0,1.125
W0082,Night,2025-05-09,10.0,1.25
W0082,Night,2025-05-23,6.0,0.75
W0082,Night,2025-06-05,7.0,0.875
W0082,Night,2025-06-06,10.0,1.25
W0082,Night,2025-06-13,10.0,1.25
W0082,Night,2025-06-19,10.0,1.25
W0083,Evening,2025-01-31,9.0,1.125
W0083,Evening,2025-02-16,6.0,0.75
W0083,Evening,2025-02-20,8.0,1.0
W0083,Evening,2025-03-01,9.0,1.125
W0083,Evening,2025-04-09,10.0,1.25
W0083,Evening,2025-04-24,8.0,1.0
W0083,Evening,2025-04-29,6.0,0.75
W0083,Evening,2025-05-01,7.0,0.875
W0083,Evening,2025-05-04,7.0,0.875
W0083,Evening,2025-06-06,8.0,1.0
W0083,Evening,2025-06-26,9.0,1.125
W0083,Morning,2025-01-01,10.0,1.25
W0083,Morning,2025-01-28,6.0,0.75
W0083,Morning,2025-02-05,7.0,0.875
W0083,Morning,2025-02-10,7.0,0.875
W0083,Morning,2025-02-20,7.0,0.875
W0083,Morning,2025-03-03,10.0,1.25
W0083,Morning,2025-04-11,9.0,1.125
W0083,Morning,2025-04-13,6.0,0.75
W0083,Morning,2025-05-18,10.0,1.25
W0083,Morning,2025-06-11,10.0,1.25
W0083,Night,2025-01-24,7.0,0.875
W0083,Night,2025-02-07,8.0,1.0
W0083,Night,2025-02-20,9.0,1.125
W0083,Night,2025-03-01,8.0,1.0
W0083,Night,2025-03-24,8.0,1.0
W0083,Night,2025-04-09,9.0,1.125
W0083,Night,2025-04-16,8.0,1.0
W0083,Night,2025-04-25,6.0,0.75
W0083,Night,2025-06-01,7.0,0.875
W0083,Night,2025-06-25,10.0,1.25
W0084,Evening,2025-01-28,8.0,1.0
W0084,Evening,2025-02-11,7.0,0.875
W0084,Evening,2025-03-16,10.0,1.25
W0084,Evening,2025-04-12,6.0,0.75
W0084,Evening,2025-04-14,13.0,1.625
W0084,Evening,2025-05-25,8.0,1.0
W0084,Morning,2025-02-04,10.0,1.25
W0084,Morning,2025-02-08,10.0,1.25
W0084,Morning,2025-03-03,6.0,0.75
W0084,Morning,2025-04-10,6.0,0.75
W0084,Morning,2025-04-14,7.0,0.875
W0084,Morning,2025-04-22,7.0,0.875
W0084,Morning,2025-05-20,12.0,1.5
W0084,Night,2025-01-05,8.0,1.0
W0084,Night,2025-01-06,9.0,1.125
W0084,Night,2025-01-09,7.0,0.875
W0084,Night,2025-01-28,10.0,1.25
W0084,Night,2025-02-09,8.0,1.0
W0084,Night,2025-02-20,10.0,1.25
W0084,Night,2025-04-01,7.0,0.875
W0084,Night,2025-04-19,10.0,1.25
W0084,Night,2025-04-23,6.0,0.75
W0084,Night,2025-04-28,7.0,0.875
W0084,Night,2025-05-04,6.0,0.75
W0084,Night,2025-05-09,6.0,0.75
W0084,Night,2025-06-25,10.0,1.25
W0084,Night,2025-06-28,9.0,1.125
W0085,Evening,2025-02-07,6.0,0.75
W0085,Evening,2025-04-01,8.0,1.0
W0085,Evening,2025-04-02,7.0,0.875
W0085,Evening,2025-05-22,6.0,0.75
W0085,Evening,2025-05-23,18.0,2.25
W0085,Evening,2025-05-30,10.0,1.25
W0085,Evening,2025-05-31,7.0,0.875
W0085,Morning,2025-01-08,9.0,1.125
W0085,Morning,2025-01-26,10.0,1.25
W0085,Morning,2025-02-28,8.0,1.0
W0085,Morning,2025-04-01,10.0,1.25
W0085,Morning,2025-04-21,6.0,0.75
W0085,Morning,2025-05-27,10.0,1.25
W0085,Night,2025-01-15,9.0,1.125
W0085,Night,2025-01-30,7.0,0.875
W0085,Night,2025-02-27,9.0,1.125
W0085,Night,2025-03-08,7.0,0.875
W0085,Night,2025-03-14,10.0,1.25
W0085,Night,2025-04-22,6.0,0.75
W0085,Night,2025-05-05,16.0,2.0
W0085,Night,2025-05-17,6.0,0.75
W0085,Night,2025-06-01,7.0,0.875
W0085,Night,2025-06-08,7.0,0.875
W0086,Evening,2025-02-25,6.0,0.75
W0086,Evening,2025-03-12,8.0,1.0
W0086,Evening,2025-03-15,9.0,1.125
W0086,Evening,2025-05-11,7.0,0.875
W0086,Evening,2025-05-23,6.0,0.75
W0086,Evening,2025-06-09,6.0,0.75
W0086,Evening,2025-06-15,10.0,1.25
W0086,Morning,2025-01-20,10.0,1.25
W0086,Morning,2025-02-01,6.0,0.75
W0086,Morning,2025-02-05,6.0,0.75
W0086,Morning,2025-02-24,10.0,1.25
W0086,Morning,2025-03-04,7.0,0.875
W0086,Morning,2025-03-30,6.0,0.75
W0086,Morning,2025-03-31,8.0,1.0
W0086,Morning,2025-04-03,7.0,0.875
W0086,Morning,2025-04-05,8.0,1.0
W0086,Morning,2025-05-05,9.0,1.125
W0086,Morning,2025-05-11,10.0,1.25
W0086,Morning,2025-06-19,9.0,1.125
W0086,Morning,2025-06-28,17.0,2.125
W0086,Night,2025-01-06,6.0,0.75
W0086,Night,2025-01-19,8.0,1.0
W0086,Night,2025-01-25,7.0,0.875
W0086,Night,2025-01-28,7.0,0.875
W0086,Night,2025-02-07,8.0,1.0
W0086,Night,2025-02-14,6.0,0.75
W0086,Night,2025-03-02,10.0,1.25
W0086,Night,2025-03-06,10.0,1.25
W0086,Night,2025-04-24,9.0,1.125
W0086,Night,2025-05-21,9.0,1.125
W0086,Night,2025-06-14,10.0,1.25
W0086,Night,2025-06-29,8.0,1.0
W0087,Evening,2025-01-18,10.0,1.25
W0087,Evening,2025-01-21,7.0,0.875
W0087,Evening,2025-02-06,10.0,1.25
W0087,Evening,2025-02-26,10.0,1.25
W0087,Evening,2025-03-13,8.0,1.0
W0087,Evening,2025-04-18,10.0,1.25
W0087,Evening,2025-04-21,9.0,1.125
W0087,Evening,2025-06-29,10.0,1.25
W0087,Morning,2025-02-16,8.0,1.0
W0087,Morning,2025-04-05,6.0,0.75
W0087,Morning,2025-04-21,10.0,1.25
W0087,Morning,2025-04-23,9.0,1.125
W0087,Morning,2025-05-11,6.0,0.75
W0087,Morning,2025-06-02,9.0,1.125
W0087,Morning,2025-06-04,8.0,1.0
W0087,Night,2025-01-13,6.0,0.75
W0087,Night,2025-01-22,8.0,1.0
W0087,Night,2025-02-02,7.0,0.875
W0087,Night,2025-03-01,10.0,1.25
W0087,Night,2025-03-12,8.0,1.0
W0087,Night,2025-03-17,10.0,1.25
W0087,Night,2025-03-25,19.0,2.375
W0087,Night,2025-03-28,8.0,1.0
W0087,Night,2025-05-01,15.0,1.875
W0087,Night,2025-05-07,10.0,1.25
W0087,Night,2025-05-15,6.0,0.75
W0087,Night,2025-05-24,10.0,1.25
W0088,Evening,2025-01-25,10.0,1.25
W0088,Evening,2025-04-16,7.0,0.875
W0088,Evening,2025-06-05,10.0,1.25
W0088,Evening,2025-06-11,10.0,1.25
W0088,Morning,2025-03-20,10.0,1.25
W0088,Morning,2025-03-23,6.0,0.75
W0088,Morning,2025-03-29,6.0,0.75
W0088,Morning,2025-04-08,9.0,1.125
W0088,Morning,2025-05-05,6.0,0.75
W0088,Night,2025-01-06,8.0,1.0
W0088,Night,2025-01-09,10.0,1.25
W0088,Night,2025-01-14,10.0,1.25
W0088,Night,2025-01-23,9.0,1.125
W0088,Night,2025-01-27,7.0,0.875
W0088,Night,2025-02-23,6.0,0.75
W0088,Night,2025-03-05,9.0,1.125
W0088,Night,2025-03-06,7.0,0.875
W0088,Night,2025-03-09,9.0,1.125
W0088,Night,2025-03-31,9.0,1.125
W0088,Night,2025-04-05,9.0,1.125
W0088,Night,2025-05-01,9.0,1.125
W0088,Night,2025-05-09,8.0,1.0
W0088,Night,2025-06-03,7.0,0.875
W0088,Night,2025-06-21,6.0,0.75
W0088,Night,2025-06-23,9.0,1.125
W0089,Evening,2025-01-07,10.0,1.25
W0089,Evening,2025-01-25,7.0,0.875
W0089,Evening,2025-02-02,6.0,0.75
W0089,Evening,2025-04-04,9.0,1.125
W0089,Evening,2025-04-07,7.0,0.875
W0089,Evening,2025-04-14,6.0,0.75
W0089,Evening,2025-05-09,8.0,1.0
W0089,Evening,2025-05-10,10.0,1.25
W0089,Evening,2025-05-17,10.0,1.25
W0089,Evening,2025-05-20,8.0,1.0
W0089,Evening,2025-05-25,6.0,0.75
W0089,Morning,2025-01-23,8.0,1.0
W0089,Morning,2025-01-29,7.0,0.875
W0089,Morning,2025-01-30,7.0,0.875
W0089,Morning,2025-03-01,8.0,1.0
W0089,Morning,2025-03-22,6.0,0.75
W0089,Morning,2025-03-30,6.0,0.75
W0089,Morning,2025-05-06,6.0,0.75
W0089,Morning,2025-05-11,7.0,0.875
W0089,Morning,2025-05-21,9.0,1.125
W0089,Morning,2025-06-10,10.0,1.25
W0089,Morning,2025-06-23,6.0,0.75
W0089,Night,2025-01-09,6.0,0.75
W0089,Night,2025-02-10,10.0,1.25
W0089,Night,2025-03-05,7.0,0.875
W0089,Night,2025-03-07,9.0,1.125
W0089,Night,2025-03-09,17.0,2.125
W0089,Night,2025-03-12,10.0,1.25
W0089,Night,2025-05-12,6.0,0.75
W0090,Evening,2025-01-08,8.0,1.0
W0090,Evening,2025-01-29,9.0,1.125
W0090,Evening,2025-02-19,10.0,1.25
W0090,Evening,2025-02-27,8.0,1.0
W0090,Evening,2025-03-02,6.0,0.75
W0090,Evening,2025-03-21,9.0,1.125
W0090,Evening,2025-03-24,10.0,1.25
W0090,Evening,2025-04-02,6.0,0.75
W0090,Evening,2025-04-13,7.0,0.875
W0090,Evening,2025-05-04,8.0,1.0
W0090,Evening,2025-06-11,8.0,1.0
W0090,Morning,2025-01-03,9.0,1.125
W0090,Morning,2025-01-04,10.0,1.25
W0090,Morning,2025-01-06,8.0,1.0
W0090,Morning,2025-01-21,8.0,1.0
W0090,Morning,2025-01-25,8.0,1.0
W0090,Morning,2025-01-30,7.0,0.875
W0090,Morning,2025-02-18,6.0,0.75
W0090,Morning,2025-02-25,8.0,1.0
W0090,Morning,2025-03-17,10.0,1.25
W0090,Morning,2025-03-20,9.0,1.125
W0090,Morning,2025-04-15,8.0,1.0
W0090,Morning,2025-05-14,10.0,1.25
W0090,Morning,2025-05-26,10.0,1.25
W0090,Morning,2025-06-06,10.0,1.25
W0090,Morning,2025-06-28,10.0,1.25
W0090,Night,2025-01-04,8.0,1.0
W0090,Night,2025-01-11,7.0,0.875
W0090,Night,2025-01-15,9.0,1.125
W0090,Night,2025-02-18,7.0,0.875
W0090,Night,2025-02-21,8.0,1.0
W0090,Night,2025-02-22,7.0,0.875
W0090,Night,2025-03-02,6.0,0.75
W0090,Night,2025-03-23,10.0,1.25
W0090,Night,2025-03-27,9.0,1.125
W0090,Night,2025-04-14,8.0,1.0
W0090,Night,2025-04-22,6.0,0.75
W0090,Night,2025-04-29,10.0,1.25
W0090,Night,2025-05-03,8.0,1.0
W0090,Night,2025-05-13,9.0,1.125
W0090,Night,2025-06-05,7.0,0.875
W0090,Night,2025-06-20,9.0,1.125
W0090,Night,2025-06-24,7.0,0.875
W0091,Evening,2025-01-03,7.0,0.875
W0091,Evening,2025-03-10,10.0,1.25
W0091,Evening,2025-03-27,6.0,0.75
W0091,Evening,2025-05-23,6.0,0.75
W0091,Morning,2025-02-03,9.0,1.125
W0091,Morning,2025-02-09,6.0,0.75
W0091,Morning,2025-02-18,6.0,0.75
W0091,Morning,2025-02-23,6.0,0.75
W0091,Morning,2025-05-19,10.0,1.25
W0091,Morning,2025-05-22,6.0,0.75
W0091,Night,2025-01-26,8.0,1.0
W0091,Night,2025-02-11,10.0,1.25
W0091,Night,2025-03-18,10.0,1.25
W0091,Night,2025-03-22,7.0,0.875
W0091,Night,2025-03-27,7.0,0.875
W0091,Night,2025-03-31,8.0,1.0
W0091,Night,2025-04-09,9.0,1.125
W0091,Night,2025-04-11,8.0,1.0
W0091,Night,2025-04-12,9.0,1.125
W0091,Night,2025-05-08,7.0,0.875
W0091,Night,2025-05-15,8.0,1.0
W0091,Night,2025-05-20,6.0,0.75
W0091,Night,2025-05-25,9.0,1.125
W0091,Night,2025-05-30,9.0,1.125
W0091,Night,2025-06-25,9.0,1.125
W0092,Evening,2025-01-13,10.0,1.25
W0092,Evening,2025-03-04,10.0,1.25
W0092,Evening,2025-03-06,9.0,1.125
W0092,Evening,2025-03-07,6.0,0.75
W0092,Evening,2025-03-13,10.0,1.25
W0092,Evening,2025-05-14,7.0,0.875
W0092,Evening,2025-05-29,9.0,1.125
W0092,Evening,2025-05-31,8.0,1.0
W0092,Evening,2025-06-15,7.0,0.875
W0092,Evening,2025-06-17,10.0,1.25
W0092,Evening,2025-06-24,10.0,1.25
W0092,Evening,2025-06-27,6.0,0.75
W0092,Morning,2025-01-19,7.0,0.875
W0092,Morning,2025-02-10,7.0,0.875
W0092,Morning,2025-03-21,6.0,0.75
W0092,Morning,2025-06-17,9.0,1.125
W0092,Morning,2025-06-18,6.0,0.75
W0092,Night,2025-01-06,8.0,1.0
W0092,Night,2025-01-08,7.0,0.875
W0092,Night,2025-01-27,7.0,0.875
W0092,Night,2025-02-07,6.0,0.75
W0092,Night,2025-03-02,7.0,0.875
W0092,Night,2025-03-29,7.0,0.875
W0092,Night,2025-04-01,9.0,1.125
W0092,Night,2025-04-16,7.0,0.875
W0092,Night,2025-04-17,6.0,0.75
W0092,Night,2025-04-22,9.0,1.125
W0092,Night,2025-05-02,10.0,1.25
W0092,Night,2025-05-16,6.0,0.75
W0092,Night,2025-05-21,7.0,0.875
W0092,Night,2025-05-24,9.0,1.125
W0092,Night,2025-06-04,9.0,1.125
W0092,Night,2025-06-22,15.0,1.875
W0092,Night,2025-06-27,10.0,1.25
W0093,Evening,2025-01-04,9.0,1.125
W0093,Evening,2025-01-12,10.0,1.25
W0093,Evening,2025-03-12,10.0,1.25
W0093,Evening,2025-03-15,10.0,1.25
W0093,Evening,2025-04-05,9.0,1.125
W0093,Evening,2025-04-08,8.0,1.0
W0093,Evening,2025-04-22,6.0,0.75
W0093,Evening,2025-06-27,9.0,1.125
W0093,Morning,2025-02-07,7.0,0.875
W0093,Morning,2025-03-28,8.0,1.0
W0093,Morning,2025-04-02,7.0,0.875
W0093,Morning,2025-04-16,7.0,0.875
W0093,Morning,2025-04-26,7.0,0.875
W0093,Morning,2025-05-14,9.0,1.125
W0093,Morning,2025-05-19,10.0,1.25
W0093,Morning,2025-05-26,6.0,0.75
W0093,Morning,2025-06-28,7.0,0.875
W0093,Night,2025-01-12,6.0,0.75
W0093,Night,2025-01-18,16.0,2.0
W0093,Night,2025-01-22,10.0,1.25
W0093,Night,2025-01-23,8.0,1.0
W0093,Night,2025-01-26,6.0,0.75
W0093,Night,2025-02-03,7.0,0.875
W0093,Night,2025-03-09,7.0,0.875
W0093,Night,2025-03-10,8.0,1.0
W0093,Night,2025-03-22,6.0,0.75
W0093,Night,2025-03-29,7.0,0.875
W0093,Night,2025-04-04,6.0,0.75
W0093,Night,2025-04-11,6.0,0.75
W0093,Night,2025-05-18,9.0,1.125
W0093,Night,2025-05-19,8.0,1.0
W0093,Night,2025-05-31,10.0,1.25
W0093,Night,2025-06-11,10.0,1.25
W0094,Evening,2025-01-28,7.0,0.875
W0094,Evening,2025-02-03,9.0,1.125
W0094,Evening,2025-02-08,9.0,1.125
W0094,Evening,2025-03-30,6.0,0.75
W0094,Evening,2025-04-12,8.0,1.0
W0094,Evening,2025-04-30,7.0,0.875
W0094,Morning,2025-01-12,6.0,0.75
W0094,Morning,2025-03-04,6.0,0.75
W0094,Morning,2025-03-06,7.0,0.875
W0094,Morning,2025-04-30,9.0,1.125
W0094,Morning,2025-05-01,9.0,1.125
W0094,Morning,2025-05-02,9.0,1.125
W0094,Morning,2025-05-06,9.0,1.125
W0094,Morning,2025-05-17,9.0,1.125
W0094,Morning,2025-05-26,6.0,0.75
W0094,Morning,2025-06-23,8.0,1.0
W0094,Night,2025-01-08,10.0,1.25
W0094,Night,2025-01-19,10.0,1.25
W0094,Night,2025-01-31,6.0,0.75
W0094,Night,2025-02-11,10.0,1.25
W0094,Night,2025-02-17,7.0,0.875
W0094,Night,2025-02-21,13.0,1.625
W0094,Night,2025-03-07,9.0,1.125
W0094,Night,2025-03-14,8.0,1.0
W0094,Night,2025-03-25,10.0,1.25
W0094,Night,2025-04-08,6.0,0.75
W0094,Night,2025-05-22,10.0,1.25
W0095,Evening,2025-02-04,9.0,1.125
W0095,Evening,2025-02-09,9.0,1.125
W0095,Evening,2025-02-10,6.0,0.75
W0095,Evening,2025-02-25,9.0,1.125
W0095,Evening,2025-03-29,8.0,1.0
W0095,Morning,2025-01-14,17.0,2.125
W0095,Morning,2025-01-18,17.0,2.125
W0095,Morning,2025-01-20,10.0,1.25
W0095,Morning,2025-02-23,8.0,1.0
W0095,Morning,2025-05-13,10.0,1.25
W0095,Morning,2025-06-10,10.0,1.25
W0095,Morning,2025-06-11,10.0,1.25
W0095,Night,2025-02-12,8.0,1.0
W0095,Night,2025-03-08,8.0,1.0
W0095,Night,2025-03-13,10.0,1.25
W0095,Night,2025-06-04,7.0,0.875
W0095,Night,2025-06-14,6.0,0.75
W0095,Night,2025-06-19,7.0,0.875
W0095,Night,2025-06-27,8.0,1.0
W0096,Evening,2025-01-12,7.0,0.875
W0096,Evening,2025-01-16,8.0,1.0
W0096,Evening,2025-03-18,8.0,1.0
W0096,Evening,2025-03-21,7.0,0.875
W0096,Evening,2025-03-30,10.0,1.25
W0096,Evening,2025-04-17,10.0,1.25
W0096,Evening,2025-05-22,10.0,1.25
W0096,Evening,2025-06-19,10.0,1.25
W0096,Morning,2025-02-06,7.0,0.875
W0096,Morning,2025-02-08,7.0,0.875
W0096,Morning,2025-04-16,9.0,1.125
W0096,Morning,2025-06-17,9.0,1.125
