log_id,worker_id,shift,login_time,logout_time,shift_hours
LOG202528,W0335,Night,2025-04-22 15:51:00,2025-04-22 21:51:00,6.0
LOG202529,W0342,Night,2025-05-27 13:54:00,2025-05-27 22:54:00,9.0
LOG202530,W0400,Night,2025-03-27 06:47:00,2025-03-27 16:47:00,10.0
LOG202531,W0119,Evening,2025-02-20 08:21:00,2025-02-20 17:21:00,9.0
LOG202532,W0494,Night,2025-06-08 22:44:00,2025-06-09 07:44:00,9.0
LOG202533,W0421,Morning,2025-06-01 20:51:00,2025-06-02 05:51:00,9.0
LOG202534,W0241,Night,2025-03-16 07:00:00,2025-03-16 15:00:00,8.0
LOG202536,W0077,Evening,2025-04-02 12:05:00,2025-04-02 21:05:00,9.0
LOG202537,W0282,Evening,2025-02-06 21:43:00,2025-02-07 03:43:00,6.0
LOG202538,W0324,Night,2025-02-24 02:39:00,2025-02-24 08:39:00,6.0
LOG202539,W0086,Night,2025-01-28 13:09:00,2025-01-28 20:09:00,7.0
LOG202542,W0353,Evening,2025-06-16 00:13:00,2025-06-16 09:13:00,9.0
LOG202543,W0272,Night,2025-02-19 17:05:00,2025-02-20 03:05:00,10.0
LOG202544,W0127,Morning,2025-05-28 08:49:00,2025-05-28 15:49:00,7.0
LOG202545,W0052,Night,2025-06-01 06:10:00,2025-06-01 16:10:00,10.0
LOG202546,W0057,Morning,2025-05-02 13:50:00,2025-05-02 20:50:00,7.0
LOG202547,W0484,Night,2025-02-10 18:17:00,2025-02-11 04:17:00,10.0
LOG202548,W0287,Night,2025-04-22 17:54:00,2025-04-22 23:54:00,6.0
LOG202550,W0498,Night,2025-01-12 08:33:00,2025-01-12 17:33:00,9.0
LOG202552,W0059,Morning,2025-06-26 14:38:00,2025-06-26 20:38:00,6.0
LOG202556,W0421,Evening,2025-02-10 00:48:00,2025-02-10 10:48:00,10.0
LOG202557,W0339,Night,2025-03-17 12:54:00,2025-03-17 20:54:00,8.0
LOG202558,W0271,Night,2025-01-12 10:22:00,2025-01-12 19:22:00,9.0
LOG202559,W0415,Evening,2025-01-12 05:37:00,2025-01-12 11:37:00,6.0
LOG202560,W0280,Night,2025-03-01 21:06:00,2025-03-02 06:06:00,9.0
LOG202561,W0334,Morning,2025-03-01 14:13:00,2025-03-02 00:13:00,10.0
LOG202563,W0369,Night,2025-03-07 00:36:00,2025-03-07 08:36:00,8.0
LOG202564,W0180,Evening,2025-05-25 03:05:00,2025-05-25 11:05:00,8.0
LOG202565,W0104,Night,2025-04-27 22:29:00,2025-04-28 08:29:00,10.0
LOG202567,W0330,Morning,2025-06-12 16:29:00,2025-06-12 23:29:00,7.0
LOG202568,W0169,Evening,2025-05-12 14:11:00,2025-05-12 20:11:00,6.0
LOG202569,W0127,Morning,2025-05-29 20:00:00,2025-05-30 05:00:00,9.0
LOG202570,W0380,Evening,2025-06-02 08:27:00,2025-06-02 18:27:00,10.0
LOG202571,W0031,Evening,2025-05-17 12:04:00,2025-05-17 18:04:00,6.0
LOG202572,W0467,Night,2025-02-18 19:47:00,2025-02-19 05:47:00,10.0
LOG202574,W0334,Night,2025-05-20 17:33:00,2025-05-20 23:33:00,6.0
LOG202575,W0431,Night,2025-03-11 19:52:00,2025-03-12 03:52:00,8.0
LOG202576,W0357,Morning,2025-06-23 06:48:00,2025-06-23 16:48:00,10.0
LOG202577,W0183,Night,2025-01-14 19:00:00,2025-01-15 02:00:00,7.0
LOG202578,W0496,Evening,2025-05-13 08:35:00,2025-05-13 16:35:00,8.0
LOG202581,W0465,Night,2025-02-28 03:30:00,2025-02-28 12:30:00,9.0
LOG202582,W0139,Night,2025-05-12 11:29:00,2025-05-12 18:29:00,7.0
LOG202583,W0281,Night,2025-03-27 15:06:00,2025-03-27 23:06:00,8.0
LOG202584,W0229,Morning,2025-06-09 10:27:00,2025-06-09 19:27:00,9.0
LOG202585,W0431,Night,2025-06-19 02:14:00,2025-06-19 09:14:00,7.0
LOG202587,W0348,Morning,2025-03-14 20:31:00,2025-03-15 03:31:00,7.0
LOG202588,W0006,Morning,2025-05-29 15:02:00,2025-05-30 01:02:00,10.0
LOG202589,W0398,Evening,2025-03-27 08:37:00,2025-03-27 18:37:00,10.0
LOG202591,W0108,Morning,2025-02-26 09:40:00,2025-02-26 18:40:00,9.0
LOG202592,W0168,Night,2025-03-01 04:38:00,2025-03-01 14:38:00,10.0
LOG202594,W0334,Night,2025-03-25 20:35:00,2025-03-26 02:35:00,6.0
LOG202595,W0345,Night,2025-02-20 02:24:00,2025-02-20 08:24:00,6.0
LOG202596,W0476,Evening,2025-05-25 18:19:00,2025-05-26 01:19:00,7.0
LOG202598,W0378,Night,2025-05-28 06:46:00,2025-05-28 13:46:00,7.0
LOG202599,W0139,Night,2025-02-18 23:31:00,2025-02-19 07:31:00,8.0
LOG202600,W0433,Night,2025-02-07 13:59:00,2025-02-07 19:59:00,6.0
LOG202601,W0208,Morning,2025-04-01 00:33:00,2025-04-01 07:33:00,7.0
LOG202603,W0422,Evening,2025-03-18 18:48:00,2025-03-19 02:48:00,8.0
LOG202604,W0366,Night,2025-03-15 06:40:00,2025-03-15 12:40:00,6.0
LOG202605,W0383,Morning,2025-03-02 18:27:00,2025-03-03 00:27:00,6.0
LOG202606,W0072,Night,2025-04-06 09:12:00,2025-04-06 19:12:00,10.0
LOG202609,W0363,Evening,2025-06-07 18:21:00,2025-06-08 00:21:00,6.0
LOG202610,W0082,Evening,2025-05-05 22:08:00,2025-05-06 05:08:00,7.0
LOG202612,W0256,Morning,2025-01-15 07:11:00,2025-01-15 16:11:00,9.0
LOG202613,W0252,Night,2025-01-22 08:30:00,2025-01-22 15:30:00,7.0
LOG202614,W0065,Night,2025-05-17 15:36:00,2025-05-18 01:36:00,10.0
LOG202615,W0080,Night,2025-06-22 00:56:00,2025-06-22 07:56:00,7.0
LOG202616,W0017,Night,2025-01-20 07:13:00,2025-01-20 15:13:00,8.0
LOG202617,W0243,Morning,2025-03-28 02:15:00,2025-03-28 11:15:00,9.0
LOG202618,W0464,Evening,2025-04-10 03:02:00,2025-04-10 09:02:00,6.0
LOG202620,W0337,Night,2025-06-07 05:31:00,2025-06-07 13:31:00,8.0
LOG202621,W0413,Morning,2025-05-22 03:55:00,2025-05-22 12:55:00,9.0
LOG202622,W0053,Morning,2025-03-03 04:36:00,2025-03-03 13:36:00,9.0
LOG202624,W0365,Night,2025-01-23 19:16:00,2025-01-24 01:16:00,6.0
LOG202625,W0203,Morning,2025-05-14 03:12:00,2025-05-14 11:12:00,8.0
LOG202626,W0037,Morning,2025-02-20 04:14:00,2025-02-20 12:14:00,8.0
LOG202627,W0209,Morning,2025-06-02 04:51:00,2025-06-02 11:51:00,7.0
LOG202628,W0366,Night,2025-06-08 15:42:00,2025-06-08 21:42:00,6.0
LOG202629,W0316,Night,2025-06-27 06:07:00,2025-06-27 14:07:00,8.0
LOG202630,W0295,Night,2025-02-04 16:30:00,2025-02-05 01:30:00,9.0
LOG202631,W0320,Morning,2025-06-27 16:54:00,2025-06-28 02:54:00,10.0
LOG202632,W0106,Morning,2025-03-23 04:06:00,2025-03-23 11:06:00,7.0
LOG202633,W0356,Evening,2025-04-20 00:55:00,2025-04-20 07:55:00,7.0
LOG202635,W0455,Night,2025-03-02 22:54:00,2025-03-03 04:54:00,6.0
LOG202636,W0392,Night,2025-02-27 00:50:00,2025-02-27 07:50:00,7.0
LOG202637,W0217,Night,2025-02-23 13:00:00,2025-02-23 21:00:00,8.0
LOG202638,W0487,Evening,2025-04-21 06:17:00,2025-04-21 15:17:00,9.0
LOG202639,W0389,Evening,2025-05-30 01:49:00,2025-05-30 08:49:00,7.0
LOG202641,W0214,Morning,2025-01-15 17:04:00,2025-01-15 23:04:00,6.0
LOG202644,W0017,Evening,2025-01-13 06:55:00,2025-01-13 16:55:00,10.0
LOG202646,W0394,Morning,2025-04-02 18:08:00,2025-04-03 00:08:00,6.0
LOG202647,W0310,Night,2025-03-13 14:43:00,2025-03-14 00:43:00,10.0
LOG202648,W0258,Night,2025-04-08 13:53:00,2025-04-08 21:53:00,8.0
LOG202652,W0440,Evening,2025-01-04 20:18:00,2025-01-05 05:18:00,9.0
LOG202653,W0422,Morning,2025-03-17 10:45:00,2025-03-17 17:45:00,7.0
LOG202655,W0448,Night,2025-06-27 19:23:00,2025-06-28 01:23:00,6.0
LOG202656,W0169,Evening,2025-02-20 22:41:00,2025-02-21 05:41:00,7.0
LOG202657,W0356,Morning,2025-01-02 03:42:00,2025-01-02 09:42:00,6.0
LOG202660,W0219,Night,2025-05-12 11:21:00,2025-05-12 17:21:00,6.0
LOG202662,W0362,Evening,2025-01-04 19:18:00,2025-01-05 02:18:00,7.0
LOG202663,W0065,Morning,2025-05-24 19:20:00,2025-05-25 01:20:00,6.0
LOG202666,W0297,Morning,2025-05-26 08:18:00,2025-05-26 16:18:00,8.0
LOG202667,W0486,Night,2025-04-22 13:48:00,2025-04-22 23:48:00,10.0
LOG202668,W0411,Night,2025-05-02 19:24:00,2025-05-03 05:24:00,10.0
LOG202669,W0030,Night,2025-02-05 02:27:00,2025-02-05 08:27:00,6.0
LOG202670,W0084,Evening,2025-03-16 17:05:00,2025-03-17 03:05:00,10.0
LOG202671,W0015,Morning,2025-06-11 11:28:00,2025-06-11 18:28:00,7.0
LOG202672,W0171,Night,2025-01-31 15:48:00,2025-02-01 00:48:00,9.0
LOG202673,W0375,Night,2025-04-15 17:57:00,2025-04-15 23:57:00,6.0
LOG202674,W0441,Night,2025-02-24 10:45:00,2025-02-24 19:45:00,9.0
LOG202675,W0104,Morning,2025-01-04 15:32:00,2025-01-04 21:32:00,6.0
LOG202677,W0493,Evening,2025-06-15 23:20:00,2025-06-16 08:20:00,9.0
LOG202680,W0159,Evening,2025-05-12 15:41:00,2025-05-12 22:41:00,7.0
LOG202685,W0480,Night,2025-03-18 19:26:00,2025-03-19 04:26:00,9.0
LOG202686,W0230,Morning,2025-04-06 07:30:00,2025-04-06 14:30:00,7.0
LOG202687,W0453,Night,2025-05-10 16:23:00,2025-05-11 02:23:00,10.0
LOG202688,W0399,Evening,2025-01-07 08:06:00,2025-01-07 14:06:00,6.0
LOG202689,W0495,Morning,2025-03-02 22:31:00,2025-03-03 05:31:00,7.0
LOG202690,W0432,Night,2025-02-16 22:25:00,2025-02-17 05:25:00,7.0
LOG202691,W0348,Night,2025-03-11 05:10:00,2025-03-11 14:10:00,9.0
LOG202693,W0190,Morning,2025-06-20 10:40:00,2025-06-20 19:40:00,9.0
LOG202694,W0261,Morning,2025-05-26 18:09:00,2025-05-27 01:09:00,7.0
LOG202695,W0215,Morning,2025-01-20 18:25:00,2025-01-21 01:25:00,7.0
LOG202696,W0467,Evening,2025-01-19 04:09:00,2025-01-19 12:09:00,8.0
LOG202698,W0271,Night,2025-05-28 19:51:00,2025-05-29 03:51:00,8.0
LOG202699,W0076,Night,2025-06-17 16:17:00,2025-06-18 00:17:00,8.0
LOG202700,W0239,Morning,2025-06-12 09:39:00,2025-06-12 19:39:00,10.0
LOG202702,W0301,Evening,2025-04-12 00:44:00,2025-04-12 07:44:00,7.0
LOG202704,W0349,Night,2025-02-27 06:55:00,2025-02-27 13:55:00,7.0
LOG202705,W0463,Night,2025-05-20 14:16:00,2025-05-20 23:16:00,9.0
LOG202706,W0405,Night,2025-02-12 18:48:00,2025-02-13 04:48:00,10.0
LOG202707,W0383,Night,2025-02-22 17:44:00,2025-02-23 00:44:00,7.0
LOG202709,W0420,Evening,2025-03-07 07:35:00,2025-03-07 17:35:00,10.0
LOG202710,W0305,Evening,2025-02-21 05:19:00,2025-02-21 15:19:00,10.0
LOG202713,W0498,Night,2025-01-26 18:26:00,2025-01-27 02:26:00,8.0
LOG202714,W0326,Night,2025-01-02 18:22:00,2025-01-03 01:22:00,7.0
LOG202715,W0422,Night,2025-04-13 15:04:00,2025-04-14 00:04:00,9.0
LOG202716,W0348,Evening,2025-03-19 11:27:00,2025-03-19 17:27:00,6.0
LOG202717,W0489,Night,2025-06-23 11:41:00,2025-06-23 17:41:00,6.0
LOG202718,W0058,Evening,2025-04-16 06:07:00,2025-04-16 13:07:00,7.0
LOG202722,W0305,Morning,2025-05-22 16:14:00,2025-05-22 23:14:00,7.0
LOG202723,W0410,Morning,2025-05-26 16:49:00,2025-05-27 01:49:00,9.0
LOG202725,W0473,Evening,2025-05-24 22:50:00,2025-05-25 07:50:00,9.0
LOG202726,W0451,Morning,2025-06-27 09:20:00,2025-06-27 18:20:00,9.0
LOG202728,W0323,Evening,2025-05-23 01:14:00,2025-05-23 10:14:00,9.0
LOG202729,W0348,Night,2025-05-24 22:36:00,2025-05-25 05:36:00,7.0
LOG202730,W0345,Night,2025-04-06 23:18:00,2025-04-07 06:18:00,7.0
LOG202731,W0210,Morning,2025-05-22 13:18:00,2025-05-22 22:18:00,9.0
LOG202732,W0228,Night,2025-06-01 13:02:00,2025-06-01 21:02:00,8.0
LOG202733,W0352,Night,2025-01-16 13:22:00,2025-01-16 20:22:00,7.0
LOG202734,W0266,Morning,2025-05-05 17:50:00,2025-05-06 03:50:00,10.0
LOG202735,W0459,Evening,2025-01-27 16:51:00,2025-01-28 02:51:00,10.0
LOG202736,W0038,Night,2025-04-23 06:07:00,2025-04-23 12:07:00,6.0
LOG202737,W0087,Evening,2025-01-18 13:30:00,2025-01-18 23:30:00,10.0
LOG202738,W0162,Morning,2025-06-29 10:10:00,2025-06-29 16:10:00,6.0
LOG202739,W0311,Morning,2025-03-05 19:35:00,2025-03-06 01:35:00,6.0
LOG202742,W0273,Evening,2025-04-30 06:36:00,2025-04-30 16:36:00,10.0
LOG202743,W0324,Night,2025-04-24 07:06:00,2025-04-24 15:06:00,8.0
LOG202744,W0284,Night,2025-03-12 10:15:00,2025-03-12 20:15:00,10.0
LOG202746,W0380,Night,2025-05-19 22:25:00,2025-05-20 07:25:00,9.0
LOG202747,W0337,Evening,2025-04-11 20:37:00,2025-04-12 05:37:00,9.0
LOG202749,W0004,Night,2025-03-12 12:31:00,2025-03-12 21:31:00,9.0
LOG202750,W0428,Night,2025-06-14 23:44:00,2025-06-15 07:44:00,8.0
LOG202751,W0119,Evening,2025-03-24 07:13:00,2025-03-24 15:13:00,8.0
LOG202752,W0462,Evening,2025-05-24 23:27:00,2025-05-25 08:27:00,9.0
LOG202753,W0097,Morning,2025-02-14 23:03:00,2025-02-15 06:03:00,7.0
LOG202754,W0177,Night,2025-05-17 22:52:00,2025-05-18 04:52:00,6.0
LOG202756,W0156,Night,2025-05-03 00:49:00,2025-05-03 08:49:00,8.0
LOG202759,W0376,Night,2025-02-20 12:15:00,2025-02-20 18:15:00,6.0
LOG202761,W0231,Night,2025-03-03 02:17:00,2025-03-03 10:17:00,8.0
LOG202762,W0127,Night,2025-06-10 08:00:00,2025-06-10 18:00:00,10.0
LOG202763,W0246,Night,2025-05-12 04:36:00,2025-05-12 13:36:00,9.0
LOG202764,W0209,Evening,2025-06-04 15:01:00,2025-06-05 01:01:00,10.0
LOG202765,W0072,Evening,2025-01-26 22:11:00,2025-01-27 04:11:00,6.0
LOG202767,W0181,Night,2025-04-04 02:34:00,2025-04-04 08:34:00,6.0
LOG202769,W0220,Night,2025-05-15 11:29:00,2025-05-15 18:29:00,7.0
LOG202770,W0453,Morning,2025-03-03 11:26:00,2025-03-03 17:26:00,6.0
LOG202773,W0493,Night,2025-05-15 17:39:00,2025-05-16 01:39:00,8.0
LOG202774,W0401,Evening,2025-01-12 10:31:00,2025-01-12 19:31:00,9.0
LOG202775,W0138,Evening,2025-03-16 06:48:00,2025-03-16 13:48:00,7.0
LOG202776,W0264,Morning,2025-06-22 08:50:00,2025-06-22 14:50:00,6.0
LOG202777,W0464,Morning,2025-03-17 21:46:00,2025-03-18 07:46:00,10.0
LOG202779,W0177,Evening,2025-03-03 17:07:00,2025-03-04 03:07:00,10.0
LOG202780,W0199,Night,2025-01-16 09:23:00,2025-01-16 19:23:00,10.0
LOG202782,W0411,Morning,2025-06-17 13:07:00,2025-06-17 23:07:00,10.0
LOG202785,W0086,Evening,2025-03-12 01:57:00,2025-03-12 09:57:00,8.0
LOG202786,W0431,Night,2025-03-22 13:10:00,2025-03-22 23:10:00,10.0
LOG202790,W0194,Morning,2025-04-15 12:53:00,2025-04-15 20:53:00,8.0
LOG202791,W0233,Night,2025-01-02 21:20:00,2025-01-03 04:20:00,7.0
LOG202792,W0220,Morning,2025-01-28 07:16:00,2025-01-28 14:16:00,7.0
LOG202793,W0346,Night,2025-02-25 21:29:00,2025-02-26 07:29:00,10.0
LOG202794,W0122,Morning,2025-06-28 04:31:00,2025-06-28 13:31:00,9.0
LOG202796,W0443,Night,2025-02-06 14:18:00,2025-02-06 21:18:00,7.0
LOG202797,W0269,Evening,2025-05-01 03:03:00,2025-05-01 12:03:00,9.0
LOG202798,W0274,Morning,2025-01-04 00:40:00,2025-01-04 06:40:00,6.0
LOG202799,W0159,Morning,2025-02-03 08:55:00,2025-02-03 14:55:00,6.0
LOG202800,W0253,Night,2025-03-09 15:33:00,2025-03-09 22:33:00,7.0
LOG202804,W0461,Evening,2025-04-26 05:06:00,2025-04-26 13:06:00,8.0
LOG202806,W0486,Evening,2025-06-20 06:11:00,2025-06-20 12:11:00,6.0
LOG202807,W0056,Evening,2025-04-15 11:52:00,2025-04-15 17:52:00,6.0
LOG202809,W0477,Morning,2025-04-29 15:27:00,2025-04-29 21:27:00,6.0
LOG202811,W0417,Night,2025-05-01 13:18:00,2025-05-01 23:18:00,10.0
LOG202813,W0103,Morning,2025-05-03 02:15:00,2025-05-03 10:15:00,8.0
LOG202814,W0328,Evening,2025-03-29 02:07:00,2025-03-29 11:07:00,9.0
LOG202816,W0119,Night,2025-03-09 06:43:00,2025-03-09 16:43:00,10.0
LOG202818,W0191,Evening,2025-02-24 00:31:00,2025-02-24 10:31:00,10.0
LOG202819,W0294,Night,2025-05-12 06:26:00,2025-05-12 14:26:00,8.0
LOG202821,W0468,Night,2025-05-09 06:11:00,2025-05-09 16:11:00,10.0
LOG202824,W0440,Evening,2025-03-28 04:37:00,2025-03-28 13:37:00,9.0
LOG202826,W0428,Night,2025-02-23 16:01:00,2025-02-23 23:01:00,7.0
LOG202827,W0324,Evening,2025-03-12 18:36:00,2025-03-13 03:36:00,9.0
LOG202828,W0268,Night,2025-05-04 08:54:00,2025-05-04 15:54:00,7.0
LOG202829,W0181,Night,2025-05-21 01:44:00,2025-05-21 11:44:00,10.0
LOG202831,W0204,Evening,2025-05-04 03:11:00,2025-05-04 13:11:00,10.0
LOG202832,W0257,Night,2025-05-08 11:39:00,2025-05-08 19:39:00,8.0
LOG202833,W0439,Evening,2025-01-22 00:11:00,2025-01-22 10:11:00,10.0
LOG202834,W0081,Morning,2025-05-17 12:41:00,2025-05-17 18:41:00,6.0
LOG202835,W0052,Night,2025-05-28 11:33:00,2025-05-28 18:33:00,7.0
LOG202836,W0297,Morning,2025-05-23 13:13:00,2025-05-23 22:13:00,9.0
LOG202837,W0190,Night,2025-02-14 11:54:00,2025-02-14 20:54:00,9.0
LOG202838,W0294,Morning,2025-01-09 03:31:00,2025-01-09 10:31:00,7.0
LOG202840,W0404,Night,2025-06-09 18:46:00,2025-06-10 03:46:00,9.0
LOG202841,W0409,Night,2025-03-05 15:47:00,2025-03-06 01:47:00,10.0
LOG202842,W0244,Night,2025-05-18 00:48:00,2025-05-18 06:48:00,6.0
LOG202843,W0362,Night,2025-02-17 08:23:00,2025-02-17 17:23:00,9.0
LOG202844,W0393,Morning,2025-03-05 14:28:00,2025-03-05 21:28:00,7.0
LOG202845,W0440,Morning,2025-03-18 20:30:00,2025-03-19 03:30:00,7.0
LOG202848,W0325,Evening,2025-05-29 11:20:00,2025-05-29 20:20:00,9.0
LOG202849,W0348,Night,2025-03-18 07:16:00,2025-03-18 13:16:00,6.0
LOG202850,W0409,Night,2025-02-22 20:16:00,2025-02-23 05:16:00,9.0
LOG202851,W0179,Morning,2025-02-18 20:12:00,2025-02-19 05:12:00,9.0
LOG202852,W0204,Evening,2025-06-05 17:07:00,2025-06-06 00:07:00,7.0
LOG202854,W0390,Morning,2025-01-27 02:57:00,2025-01-27 11:57:00,9.0
LOG202856,W0208,Night,2025-01-20 18:04:00,2025-01-21 01:04:00,7.0
LOG202857,W0404,Evening,2025-01-22 13:50:00,2025-01-22 23:50:00,10.0
LOG202858,W0085,Night,2025-04-22 14:22:00,2025-04-22 20:22:00,6.0
LOG202859,W0318,Evening,2025-03-09 08:54:00,2025-03-09 16:54:00,8.0
LOG202860,W0316,Night,2025-05-11 01:41:00,2025-05-11 08:41:00,7.0
LOG202861,W0169,Night,2025-06-11 22:42:00,2025-06-12 06:42:00,8.0
LOG202862,W0435,Morning,2025-03-26 10:19:00,2025-03-26 20:19:00,10.0
LOG202863,W0215,Morning,2025-04-25 05:09:00,2025-04-25 13:09:00,8.0
LOG202867,W0054,Evening,2025-05-01 19:24:00,2025-05-02 02:24:00,7.0
LOG202868,W0286,Morning,2025-03-17 14:45:00,2025-03-17 20:45:00,6.0
LOG202869,W0314,Night,2025-05-02 05:36:00,2025-05-02 14:36:00,9.0
LOG202870,W0176,Evening,2025-05-21 19:14:00,2025-05-22 05:14:00,10.0
LOG202871,W0157,Night,2025-03-26 00:47:00,2025-03-26 08:47:00,8.0
LOG202872,W0357,Morning,2025-04-18 18:27:00,2025-04-19 01:27:00,7.0
LOG202875,W0448,Evening,2025-01-18 04:37:00,2025-01-18 13:37:00,9.0
LOG202876,W0428,Night,2025-04-03 17:30:00,2025-04-04 01:30:00,8.0
LOG202877,W0155,Night,2025-05-10 22:52:00,2025-05-11 07:52:00,9.0
LOG202879,W0056,Night,2025-02-26 23:37:00,2025-02-27 09:37:00,10.0
LOG202880,W0041,Night,2025-02-13 05:19:00,2025-02-13 12:19:00,7.0
LOG202881,W0459,Night,2025-06-23 18:55:00,2025-06-24 03:55:00,9.0
LOG202882,W0364,Evening,2025-02-22 09:20:00,2025-02-22 16:20:00,7.0
LOG202883,W0499,Night,2025-06-24 00:47:00,2025-06-24 08:47:00,8.0
LOG202884,W0298,Night,2025-04-11 08:46:00,2025-04-11 17:46:00,9.0
LOG202885,W0454,Morning,2025-01-24 19:47:00,2025-01-25 04:47:00,9.0
LOG202886,W0324,Evening,2025-05-06 12:20:00,2025-05-06 19:20:00,7.0
LOG202888,W0234,Evening,2025-06-07 00:39:00,2025-06-07 08:39:00,8.0
LOG202889,W0367,Night,2025-03-30 00:02:00,2025-03-30 10:02:00,10.0
LOG202890,W0025,Night,2025-06-21 16:42:00,2025-06-21 23:42:00,7.0
LOG202891,W0149,Evening,2025-04-29 19:18:00,2025-04-30 02:18:00,7.0
LOG202892,W0117,Morning,2025-03-14 06:22:00,2025-03-14 15:22:00,9.0
LOG202893,W0479,Morning,2025-06-05 17:12:00,2025-06-06 02:12:00,9.0
LOG202894,W0326,Night,2025-02-15 18:04:00,2025-02-16 00:04:00,6.0
LOG202895,W0220,Night,2025-03-27 05:05:00,2025-03-27 11:05:00,6.0
LOG202897,W0149,Night,2025-01-24 02:49:00,2025-01-24 08:49:00,6.0
LOG202898,W0459,Night,2025-01-17 03:08:00,2025-01-17 10:08:00,7.0
LOG202899,W0354,Night,2025-04-08 22:03:00,2025-04-09 07:03:00,9.0
LOG202900,W0282,Night,2025-06-10 10:28:00,2025-06-10 17:28:00,7.0
LOG202902,W0486,Night,2025-02-14 18:00:00,2025-02-15 03:00:00,9.0
LOG202903,W0090,Morning,2025-01-21 07:46:00,2025-01-21 15:46:00,8.0
LOG202904,W0274,Evening,2025-05-10 00:41:00,2025-05-10 07:41:00,7.0
LOG202905,W0403,Morning,2025-02-04 08:51:00,2025-02-04 14:51:00,6.0
LOG202906,W0134,Night,2025-03-07 18:00:00,2025-03-08 01:00:00,7.0
LOG202907,W0190,Night,2025-04-10 10:59:00,2025-04-10 18:59:00,8.0
LOG202909,W0368,Evening,2025-03-19 00:21:00,2025-03-19 09:21:00,9.0
LOG202910,W0342,Evening,2025-06-25 21:56:00,2025-06-26 06:56:00,9.0
LOG202911,W0057,Morning,2025-05-15 05:26:00,2025-05-15 12:26:00,7.0
LOG202913,W0050,Morning,2025-02-10 09:41:00,2025-02-10 15:41:00,6.0
LOG202915,W0061,Evening,2025-04-14 01:35:00,2025-04-14 09:35:00,8.0
LOG202916,W0128,Evening,2025-02-01 12:39:00,2025-02-01 18:39:00,6.0
LOG202919,W0070,Evening,2025-01-02 03:33:00,2025-01-02 11:33:00,8.0
LOG202920,W0204,Evening,2025-06-15 16:28:00,2025-06-15 23:28:00,7.0
LOG202921,W0431,Morning,2025-03-20 23:55:00,2025-03-21 06:55:00,7.0
LOG202923,W0028,Evening,2025-06-01 15:55:00,2025-06-02 00:55:00,9.0
LOG202924,W0394,Morning,2025-05-09 05:18:00,2025-05-09 15:18:00,10.0
LOG202925,W0012,Night,2025-04-23 09:00:00,2025-04-23 15:00:00,6.0
LOG202926,W0407,Evening,2025-05-08 17:55:00,2025-05-09 03:55:00,10.0
LOG202928,W0395,Morning,2025-06-02 01:11:00,2025-06-02 10:11:00,9.0
LOG202929,W0448,Night,2025-02-07 22:52:00,2025-02-08 07:52:00,9.0
LOG202931,W0421,Morning,2025-06-22 14:18:00,2025-06-22 20:18:00,6.0
LOG202932,W0213,Evening,2025-03-01 19:38:00,2025-03-02 04:38:00,9.0
LOG202933,W0310,Morning,2025-01-13 02:48:00,2025-01-13 12:48:00,10.0
LOG202934,W0387,Night,2025-05-04 22:51:00,2025-05-05 08:51:00,10.0
LOG202936,W0343,Night,2025-03-13 11:29:00,2025-03-13 17:29:00,6.0
LOG202937,W0476,Morning,2025-06-11 22:18:00,2025-06-12 04:18:00,6.0
LOG202938,W0444,Night,2025-05-28 09:05:00,2025-05-28 17:05:00,8.0
LOG202939,W0081,Morning,2025-03-03 14:58:00,2025-03-03 21:58:00,7.0
LOG202940,W0481,Evening,2025-05-10 10:41:00,2025-05-10 19:41:00,9.0
LOG202941,W0231,Night,2025-01-08 22:12:00,2025-01-09 06:12:00,8.0
LOG202942,W0218,Morning,2025-06-16 03:22:00,2025-06-16 12:22:00,9.0
LOG202943,W0308,Morning,2025-03-20 10:30:00,2025-03-20 17:30:00,7.0
LOG202944,W0497,Night,2025-03-24 06:40:00,2025-03-24 13:40:00,7.0
LOG202945,W0268,Morning,2025-05-28 05:08:00,2025-05-28 14:08:00,9.0
LOG202946,W0209,Morning,2025-02-14 05:25:00,2025-02-14 12:25:00,7.0
LOG202949,W0361,Night,2025-02-13 18:33:00,2025-02-14 02:33:00,8.0
LOG202951,W0108,Night,2025-05-11 12:05:00,2025-05-11 20:05:00,8.0
LOG202952,W0406,Night,2025-04-04 20:14:00,2025-04-05 05:14:00,9.0
LOG202953,W0317,Morning,2025-01-09 10:06:00,2025-01-09 18:06:00,8.0
LOG202958,W0419,Morning,2025-06-01 10:18:00,2025-06-01 20:18:00,10.0
LOG202960,W0285,Morning,2025-02-08 09:39:00,2025-02-08 17:39:00,8.0
LOG202961,W0449,Night,2025-05-04 23:21:00,2025-05-05 07:21:00,8.0
LOG202962,W0232,Night,2025-01-31 21:58:00,2025-02-01 03:58:00,6.0
LOG202963,W0357,Night,2025-05-22 03:49:00,2025-05-22 10:49:00,7.0
LOG202964,W0259,Evening,2025-06-03 14:40:00,2025-06-03 23:40:00,9.0
LOG202965,W0301,Night,2025-01-16 14:46:00,2025-01-16 20:46:00,6.0
LOG202967,W0230,Night,2025-05-16 02:55:00,2025-05-16 12:55:00,10.0
LOG202968,W0163,Night,2025-01-12 13:57:00,2025-01-12 20:57:00,7.0
LOG202972,W0278,Morning,2025-01-27 03:33:00,2025-01-27 11:33:00,8.0
LOG202973,W0294,Night,2025-06-08 13:21:00,2025-06-08 22:21:00,9.0
