operation_id,date,worker_id,shift_id,zone,items_picked,error_count
OP106071,2025-01-29,W0155,S3,A,35.0,0
OP106072,2025-02-27,W0007,S2,A,22.0,0
OP106075,2025-05-05,W0102,S2,D,44.0,0
OP106077,2025-02-10,W0197,S3,D,12.0,0
OP106078,2025-06-08,W0441,S1,C,5.0,0
OP106079,2025-01-24,W0459,S2,E,49.0,0
OP106081,2025-02-15,W0487,S1,B,9.0,0
OP106082,2025-04-15,W0156,S3,D,4.0,0
OP106083,2025-03-19,W0153,S1,D,14.0,0
OP106089,2025-04-30,W0405,S2,A,17.0,0
OP106090,2025-03-21,W0021,S1,E,22.0,0
OP106092,2025-01-12,W0077,S3,C,42.0,1
OP106094,2025-06-15,W0321,S1,D,44.0,0
OP106097,2025-03-10,W0291,S3,E,12.0,0
OP106098,2025-03-15,W0145,S2,B,27.0,1
OP106102,2025-04-03,W0049,S1,A,20.0,0
OP106103,2025-02-03,W0051,S2,C,37.0,0
OP106104,2025-01-30,W0103,S2,B,27.0,1
OP106109,2025-03-06,W0227,S2,D,5.0,0
OP106110,2025-05-29,W0025,S2,C,24.0,1
OP106112,2025-06-17,W0062,S3,D,20.0,1
OP106115,2025-06-18,W0472,S2,A,45.0,0
OP106116,2025-04-30,W0449,S2,A,12.0,0
OP106117,2025-04-18,W0238,S2,E,49.0,0
OP106118,2025-02-05,W0233,S2,B,48.0,0
OP106121,2025-03-29,W0165,S1,C,30.0,1
OP106122,2025-06-15,W0415,S3,C,26.0,1
OP106125,2025-03-24,W0490,S3,D,45.0,0
OP106126,2025-05-04,W0119,S2,E,31.0,0
OP106129,2025-01-21,W0374,S2,C,18.0,0
OP106130,2025-05-20,W0310,S2,C,30.0,0
OP106134,2025-01-20,W0438,S1,B,38.0,1
OP106135,2025-02-16,W0077,S1,A,36.0,1
OP106138,2025-02-19,W0166,S1,B,40.0,0
OP106141,2025-04-25,W0466,S3,D,40.0,0
OP106142,2025-02-11,W0155,S2,A,21.0,0
OP106143,2025-04-08,W0179,S3,A,33.0,0
OP106149,2025-06-18,W0379,S2,C,17.0,1
OP106158,2025-05-29,W0338,S3,A,25.0,1
OP106159,2025-05-04,W0048,S2,E,36.0,0
OP106161,2025-04-09,W0131,S2,E,22.0,0
OP106163,2025-05-18,W0045,S2,B,39.0,0
OP106164,2025-01-07,W0109,S3,C,14.0,0
OP106166,2025-04-20,W0461,S2,A,34.0,0
OP106168,2025-06-26,W0306,S2,E,45.0,0
OP106171,2025-04-17,W0364,S2,D,29.0,0
OP106172,2025-04-15,W0259,S2,E,23.0,1
OP106175,2025-01-07,W0109,S2,B,28.0,0
OP106177,2025-04-03,W0175,S1,C,45.0,0
OP106180,2025-04-04,W0231,S3,A,44.0,0
OP106181,2025-03-21,W0499,S1,D,16.0,1
OP106183,2025-06-28,W0337,S2,B,39.0,0
OP106184,2025-02-14,W0469,S2,E,1.0,0
OP106187,2025-05-06,W0370,S2,D,42.0,0
OP106192,2025-01-09,W0093,S3,E,41.0,1
OP106193,2025-05-20,W0227,S2,E,26.0,0
OP106201,2025-01-21,W0453,S2,E,32.0,0
OP106202,2025-03-17,W0409,S1,C,44.0,0
OP106205,2025-03-29,W0192,S2,A,29.0,1
OP106209,2025-05-28,W0156,S2,D,37.0,0
OP106211,2025-02-23,W0245,S1,D,5.0,1
OP106212,2025-06-29,W0378,S2,E,49.0,0
OP106215,2025-03-27,W0222,S1,E,36.0,0
OP106216,2025-02-21,W0465,S2,D,1.0,0
OP106221,2025-01-27,W0088,S2,C,20.0,1
OP106222,2025-05-09,W0324,S3,A,29.0,0
OP106224,2025-05-10,W0142,S3,B,6.0,1
OP106225,2025-04-06,W0409,S2,C,33.0,1
OP106226,2025-03-03,W0452,S2,A,7.0,0
OP106229,2025-05-04,W0266,S2,D,7.0,0
OP106230,2025-05-05,W0290,S1,B,14.0,0
OP106231,2025-01-11,W0480,S1,B,25.0,1
OP106232,2025-02-10,W0374,S1,A,21.0,0
OP106233,2025-04-03,W0229,S2,A,9.0,1
OP106235,2025-02-25,W0253,S2,C,10.0,0
OP106238,2025-05-17,W0286,S3,D,32.0,1
OP106244,2025-05-17,W0133,S2,B,49.0,0
OP106245,2025-04-15,W0162,S2,D,37.0,1
OP106246,2025-01-25,W0260,S2,A,46.0,1
OP106247,2025-03-28,W0157,S1,C,6.0,0
OP106248,2025-06-19,W0491,S1,B,45.0,0
OP106249,2025-06-18,W0227,S1,C,20.0,1
OP106253,2025-04-17,W0232,S3,D,29.0,0
OP106258,2025-04-02,W0239,S3,B,24.0,0
OP106259,2025-01-22,W0326,S2,C,14.0,0
OP106260,2025-03-05,W0309,S2,B,32.0,0
OP106263,2025-06-08,W0196,S2,A,13.0,0
OP106266,2025-06-07,W0364,S3,D,41.0,0
OP106267,2025-05-04,W0413,S1,A,1.0,0
OP106268,2025-05-26,W0234,S2,A,7.0,0
OP106269,2025-03-26,W0153,S3,D,44.0,0
OP106270,2025-03-24,W0341,S2,C,44.0,1
OP106271,2025-01-02,W0126,S1,E,31.0,0
OP106273,2025-06-08,W0084,S3,C,16.0,0
OP106274,2025-04-07,W0142,S2,A,17.0,1
OP106275,2025-05-22,W0363,S2,A,10.0,0
OP106277,2025-03-02,W0411,S2,A,33.0,0
OP106278,2025-04-15,W0062,S2,E,21.0,0
OP106279,2025-05-20,W0134,S2,B,38.0,1
OP106280,2025-06-15,W0428,S3,D,20.0,0
OP106286,2025-01-27,W0479,S2,A,9.0,0
OP106287,2025-02-02,W0313,S2,C,48.0,0
OP106288,2025-04-23,W0407,S1,B,22.0,0
OP106290,2025-04-05,W0490,S2,D,42.0,0
OP106293,2025-05-14,W0311,S2,A,36.0,0
OP106294,2025-01-01,W0293,S3,E,43.0,0
OP106296,2025-02-04,W0368,S2,D,8.0,0
OP106297,2025-01-02,W0365,S2,E,1.0,0
OP106298,2025-06-02,W0026,S2,B,44.0,0
OP106301,2025-06-28,W0494,S1,E,29.0,0
OP106302,2025-03-03,W0051,S1,D,10.0,1
OP106303,2025-06-20,W0020,S1,D,6.0,0
OP106306,2025-03-08,W0051,S2,A,46.0,0
OP106308,2025-05-04,W0257,S2,C,44.0,0
OP106309,2025-03-02,W0044,S1,B,47.0,1
OP106310,2025-01-06,W0235,S2,E,25.0,0
OP106314,2025-01-22,W0462,S1,D,6.0,0
OP106315,2025-04-03,W0104,S2,E,4.0,0
OP106316,2025-03-21,W0212,S2,E,37.0,0
OP106318,2025-06-23,W0040,S2,E,3.0,0
OP106319,2025-02-27,W0459,S2,A,40.0,1
OP106322,2025-03-26,W0310,S2,D,6.0,0
OP106324,2025-04-22,W0111,S1,C,21.0,0
OP106325,2025-01-28,W0398,S2,A,6.0,1
OP106326,2025-04-12,W0193,S2,B,13.0,0
OP106329,2025-02-18,W0405,S3,C,36.0,0
OP106330,2025-04-21,W0273,S1,E,21.0,0
OP106333,2025-06-23,W0171,S3,C,11.0,0
OP106334,2025-02-22,W0370,S2,E,38.0,0
OP106336,2025-05-28,W0106,S2,A,15.0,1
OP106339,2025-03-10,W0391,S2,D,14.0,0
OP106340,2025-01-09,W0488,S2,E,47.0,0
OP106342,2025-01-23,W0048,S2,A,42.0,0
OP106346,2025-06-28,W0244,S1,C,4.0,0
OP106347,2025-05-12,W0483,S2,C,14.0,0
OP106349,2025-06-28,W0391,S1,B,27.0,0
OP106354,2025-03-14,W0119,S2,D,2.0,1
OP106358,2025-05-06,W0291,S2,A,16.0,0
OP106359,2025-06-05,W0375,S2,A,16.0,1
OP106361,2025-02-24,W0395,S1,D,45.0,0
OP106362,2025-06-19,W0490,S2,C,43.0,0
OP106364,2025-02-21,W0234,S3,E,47.0,1
OP106367,2025-06-13,W0235,S2,D,49.0,0
OP106368,2025-01-09,W0099,S3,E,41.0,1
OP106369,2025-02-15,W0232,S1,E,25.0,0
OP106371,2025-04-06,W0471,S2,A,25.0,0
OP106373,2025-04-30,W0277,S2,B,48.0,0
OP106374,2025-05-27,W0119,S2,A,40.0,0
OP106382,2025-06-08,W0181,S3,A,4.0,1
OP106383,2025-02-12,W0173,S3,B,35.0,1
OP106385,2025-06-27,W0416,S2,D,33.0,0
OP106386,2025-02-05,W0262,S3,B,38.0,0
OP106388,2025-01-03,W0253,S2,D,2.0,0
OP106389,2025-02-21,W0485,S2,B,4.0,1
OP106390,2025-02-23,W0082,S2,E,1.0,1
OP106391,2025-04-20,W0204,S1,D,31.0,0
OP106394,2025-01-16,W0011,S2,A,35.0,0
OP106397,2025-04-27,W0444,S2,C,25.0,0
OP106398,2025-02-22,W0022,S1,D,26.0,1
OP106401,2025-04-27,W0458,S3,B,2.0,0
OP106406,2025-03-06,W0163,S3,E,16.0,1
OP106407,2025-01-29,W0427,S3,B,24.0,0
OP106409,2025-06-09,W0306,S3,A,35.0,0
OP106413,2025-03-03,W0182,S3,E,39.0,1
OP106415,2025-06-13,W0121,S1,C,19.0,1
OP106417,2025-06-19,W0330,S2,C,7.0,0
OP106421,2025-01-04,W0462,S1,C,32.0,0
OP106422,2025-06-07,W0041,S1,A,48.0,1
OP106423,2025-04-05,W0155,S3,D,31.0,0
OP106424,2025-02-04,W0244,S3,C,25.0,0
OP106430,2025-01-26,W0291,S3,A,42.0,1
OP106433,2025-02-25,W0346,S3,E,11.0,0
OP106435,2025-05-24,W0191,S1,A,2.0,0
OP106437,2025-02-23,W0297,S2,A,7.0,0
OP106438,2025-01-23,W0305,S1,D,48.0,0
OP106444,2025-04-10,W0076,S3,A,31.0,0
OP106445,2025-02-20,W0036,S2,B,32.0,0
OP106446,2025-05-15,W0443,S1,E,2.0,0
OP106447,2025-03-14,W0245,S3,C,12.0,1
OP106448,2025-03-06,W0226,S2,A,2.0,0
OP106449,2025-05-12,W0471,S2,A,47.0,0
OP106450,2025-06-28,W0486,S1,A,49.0,0
OP106452,2025-04-18,W0108,S2,A,15.0,0
OP106455,2025-04-13,W0353,S3,C,48.0,1
OP106456,2025-01-12,W0480,S2,C,23.0,0
OP106457,2025-02-08,W0210,S1,D,27.0,0
OP106458,2025-02-21,W0068,S1,C,11.0,0
OP106462,2025-04-15,W0263,S2,D,15.0,0
OP106463,2025-06-07,W0494,S2,B,17.0,0
OP106466,2025-02-11,W0371,S3,A,29.0,0
OP106467,2025-05-11,W0305,S1,C,25.0,0
OP106468,2025-04-12,W0190,S2,E,14.0,0
OP106471,2025-01-21,W0135,S2,D,11.0,0
OP106474,2025-01-07,W0220,S2,B,19.0,0
OP106475,2025-06-24,W0220,S2,C,29.0,0
OP106476,2025-06-04,W0221,S3,A,18.0,0
OP106477,2025-04-03,W0462,S2,B,18.0,0
OP106480,2025-01-23,W0219,S1,A,49.0,0
OP106481,2025-03-28,W0351,S2,B,10.0,0
OP106484,2025-05-18,W0107,S3,D,49.0,1
OP106487,2025-04-09,W0483,S2,A,16.0,0
OP106488,2025-04-17,W0049,S1,A,38.0,0
OP106490,2025-06-29,W0119,S3,B,41.0,0
OP106491,2025-04-09,W0112,S2,D,14.0,1
OP106492,2025-03-11,W0052,S3,B,4.0,0
OP106493,2025-05-10,W0475,S2,E,21.0,1
OP106496,2025-06-09,W0309,S3,A,6.0,0
OP106497,2025-05-19,W0008,S2,D,23.0,0
OP106498,2025-05-17,W0405,S2,C,12.0,0
OP106499,2025-03-11,W0096,S3,C,45.0,0
OP106504,2025-03-14,W0482,S2,C,48.0,1
OP106506,2025-03-04,W0110,S2,E,4.0,1
OP106507,2025-05-19,W0369,S1,D,27.0,1
OP106509,2025-03-07,W0462,S1,A,21.0,0
OP106511,2025-05-05,W0438,S2,C,41.0,1
OP106513,2025-04-22,W0345,S1,C,43.0,1
OP106515,2025-05-24,W0327,S3,E,26.0,0
OP106516,2025-06-27,W0153,S2,B,7.0,0
OP106518,2025-05-20,W0315,S2,A,38.0,0
OP106519,2025-01-25,W0385,S1,B,42.0,1
OP106520,2025-03-31,W0114,S3,E,21.0,0
OP106522,2025-02-20,W0037,S2,D,43.0,1
OP106526,2025-05-25,W0430,S3,B,5.0,1
OP106527,2025-03-05,W0498,S2,A,16.0,1
OP106528,2025-01-26,W0322,S1,A,19.0,0
OP106530,2025-06-29,W0114,S2,A,27.0,0
OP106531,2025-02-20,W0253,S2,E,15.0,1
OP106535,2025-01-04,W0010,S2,A,15.0,0
OP106536,2025-05-11,W0145,S2,E,37.0,0
OP106537,2025-01-12,W0025,S2,D,17.0,0
OP106539,2025-03-05,W0076,S1,B,8.0,0
OP106544,2025-02-19,W0357,S1,A,26.0,0
OP106545,2025-06-17,W0366,S2,C,41.0,0
OP106546,2025-05-11,W0272,S3,C,39.0,0
OP106549,2025-02-15,W0009,S2,B,44.0,0
OP106551,2025-01-22,W0257,S2,B,19.0,1
OP106552,2025-06-13,W0459,S1,A,1.0,1
OP106553,2025-05-13,W0285,S3,C,5.0,1
OP106555,2025-04-05,W0079,S3,B,36.0,1
OP106556,2025-05-15,W0170,S2,B,26.0,0
OP106558,2025-01-24,W0206,S3,C,28.0,0
OP106563,2025-04-15,W0463,S2,D,11.0,0
OP106564,2025-01-15,W0455,S3,C,19.0,0
OP106565,2025-01-27,W0234,S2,B,24.0,0
OP106568,2025-05-17,W0246,S1,E,6.0,0
OP106572,2025-05-04,W0484,S1,A,48.0,1
OP106573,2025-02-27,W0484,S2,C,8.0,0
OP106574,2025-05-07,W0123,S1,E,43.0,0
OP106575,2025-02-22,W0225,S2,E,18.0,1
OP106576,2025-05-11,W0218,S3,C,11.0,0
OP106577,2025-05-11,W0397,S2,C,12.0,0
OP106581,2025-05-03,W0473,S3,A,7.0,0
OP106583,2025-06-10,W0449,S2,C,44.0,0
OP106586,2025-06-26,W0091,S2,E,17.0,0
OP106588,2025-04-01,W0365,S2,E,2.0,1
OP106591,2025-03-19,W0412,S2,B,28.0,0
OP106593,2025-01-01,W0424,S2,E,10.0,0
OP106596,2025-02-06,W0029,S1,B,22.0,0
OP106599,2025-02-13,W0349,S1,D,38.0,0
OP106600,2025-02-23,W0470,S2,D,47.0,1
OP106601,2025-05-20,W0019,S1,C,48.0,0
OP106602,2025-01-16,W0033,S1,D,6.0,0
OP106604,2025-02-15,W0457,S1,B,24.0,0
OP106605,2025-06-22,W0160,S2,E,14.0,0
OP106610,2025-03-06,W0046,S3,C,49.0,0
OP106611,2025-03-31,W0085,S3,B,23.0,0
OP106613,2025-02-23,W0011,S3,C,33.0,0
OP106614,2025-04-30,W0425,S3,E,13.0,0
OP106616,2025-04-09,W0087,S1,E,17.0,0
OP106617,2025-05-29,W0268,S2,A,12.0,0
OP106619,2025-03-29,W0465,S1,C,33.0,0
OP106620,2025-03-03,W0317,S2,D,2.0,0
OP106624,2025-06-01,W0375,S2,B,47.0,1
OP106625,2025-03-21,W0242,S2,E,19.0,0
OP106626,2025-05-16,W0022,S1,D,26.0,1
OP106628,2025-06-20,W0172,S2,C,18.0,1
OP106631,2025-03-28,W0036,S2,B,42.0,0
OP106632,2025-04-18,W0180,S2,A,9.0,0
OP106637,2025-01-26,W0197,S3,C,47.0,0
OP106638,2025-01-21,W0294,S3,D,25.0,1
OP106647,2025-03-23,W0180,S2,E,8.0,0
OP106649,2025-02-19,W0492,S2,A,44.0,0
OP106650,2025-04-16,W0356,S3,A,29.0,0
OP106652,2025-06-25,W0398,S1,E,12.0,0
OP106656,2025-02-26,W0196,S2,A,41.0,0
OP106657,2025-03-17,W0024,S2,A,25.0,0
OP106658,2025-05-18,W0227,S1,C,34.0,0
OP106659,2025-02-18,W0222,S2,A,6.0,0
OP106661,2025-01-16,W0085,S2,D,42.0,0
OP106663,2025-06-26,W0440,S3,C,20.0,0
OP106666,2025-05-08,W0163,S2,E,24.0,1
OP106667,2025-05-28,W0085,S3,D,24.0,0
OP106671,2025-02-05,W0440,S2,A,42.0,0
OP106672,2025-03-29,W0244,S2,B,33.0,1
OP106674,2025-01-02,W0006,S2,E,45.0,0
OP106675,2025-02-18,W0163,S3,D,42.0,0
OP106678,2025-02-02,W0150,S2,C,17.0,0
OP106679,2025-04-01,W0272,S3,B,6.0,0
OP106682,2025-04-13,W0038,S2,B,24.0,0
OP106683,2025-01-04,W0164,S2,B,47.0,0
OP106684,2025-06-11,W0449,S2,E,36.0,0
OP106685,2025-01-10,W0280,S2,A,31.0,0
OP106686,2025-05-01,W0489,S2,B,14.0,1
OP106690,2025-03-01,W0406,S2,D,11.0,0
OP106691,2025-02-05,W0267,S1,C,13.0,0
OP106693,2025-02-12,W0276,S2,D,23.0,0
OP106700,2025-03-19,W0464,S1,B,6.0,0
OP106703,2025-01-18,W0489,S2,A,49.0,1
OP106704,2025-02-14,W0008,S2,A,29.0,0
OP106705,2025-06-14,W0418,S2,B,25.0,0
OP106709,2025-01-07,W0257,S3,D,45.0,0
OP106712,2025-03-09,W0095,S3,B,4.0,0
OP106714,2025-04-08,W0353,S2,B,18.0,0
OP106715,2025-05-02,W0026,S3,E,14.0,0
OP106716,2025-05-19,W0030,S3,C,27.0,0
OP106719,2025-05-08,W0341,S1,C,14.0,1
OP106720,2025-06-23,W0124,S3,D,5.0,0
OP106724,2025-05-20,W0403,S1,E,38.0,1
OP106725,2025-06-05,W0195,S2,C,33.0,0
OP106726,2025-04-11,W0242,S1,A,3.0,1
OP106727,2025-05-10,W0280,S3,E,9.0,1
OP106733,2025-02-20,W0307,S1,B,13.0,0
OP106737,2025-01-15,W0435,S2,A,31.0,0
OP106739,2025-04-24,W0405,S2,C,30.0,0
OP106740,2025-04-11,W0349,S2,E,37.0,1
OP106742,2025-02-22,W0101,S2,D,15.0,1
OP106744,2025-05-01,W0417,S2,C,19.0,1
OP106746,2025-03-10,W0298,S2,B,2.0,1
OP106747,2025-05-21,W0464,S2,C,26.0,0
OP106748,2025-01-18,W0229,S2,D,14.0,0
OP106749,2025-01-30,W0121,S3,E,22.0,0
OP106754,2025-04-27,W0105,S2,B,34.0,0
OP106757,2025-02-05,W0367,S2,A,41.0,0
OP106760,2025-05-05,W0085,S1,B,10.0,0
OP106761,2025-03-13,W0164,S2,E,18.0,0
OP106767,2025-06-19,W0279,S2,D,42.0,0
OP106771,2025-06-09,W0240,S2,D,18.0,0
OP106773,2025-05-26,W0078,S2,B,49.0,0
OP106774,2025-06-27,W0431,S3,D,7.0,0
OP106776,2025-06-19,W0415,S1,D,4.0,1
OP106779,2025-01-18,W0059,S1,B,1.0,0
OP106780,2025-06-22,W0047,S3,E,18.0,0
OP106782,2025-06-16,W0481,S1,C,23.0,1
OP106786,2025-04-27,W0324,S1,B,19.0,0
OP106789,2025-03-10,W0309,S2,D,27.0,0
OP106790,2025-02-01,W0418,S3,E,45.0,0
OP106792,2025-02-16,W0154,S3,A,31.0,0
OP106797,2025-03-02,W0306,S3,E,9.0,0
OP106798,2025-05-06,W0204,S2,A,26.0,0
OP106799,2025-01-24,W0453,S1,D,22.0,1
OP106800,2025-01-12,W0372,S2,C,47.0,1
OP106801,2025-06-09,W0462,S2,C,17.0,0
OP106802,2025-01-17,W0268,S2,B,44.0,1
OP106804,2025-05-27,W0147,S2,E,16.0,0
OP106808,2025-06-04,W0040,S1,A,48.0,0
OP106811,2025-04-07,W0058,S2,E,23.0,0
OP106814,2025-06-14,W0493,S1,A,34.0,0
OP106821,2025-01-23,W0477,S2,A,33.0,0
OP106823,2025-03-19,W0036,S1,C,1.0,0
OP106824,2025-06-24,W0126,S1,B,25.0,0
OP106826,2025-04-19,W0137,S1,D,40.0,0
OP106828,2025-01-29,W0091,S2,B,36.0,0
OP106829,2025-03-08,W0026,S3,E,1.0,1
OP106830,2025-03-24,W0427,S1,A,31.0,1
OP106831,2025-01-15,W0092,S2,D,15.0,0
OP106833,2025-02-26,W0009,S1,C,15.0,0
OP106834,2025-06-26,W0494,S1,B,36.0,0
OP106835,2025-05-15,W0108,S1,C,11.0,0
OP106837,2025-01-18,W0382,S2,B,44.0,0
OP106840,2025-06-16,W0022,S1,B,11.0,0
OP106841,2025-01-23,W0247,S1,B,11.0,0
OP106842,2025-03-04,W0246,S2,E,16.0,0
OP106844,2025-02-09,W0029,S1,A,1.0,1
OP106847,2025-01-01,W0295,S2,D,43.0,1
OP106848,2025-03-23,W0048,S2,D,13.0,0
OP106850,2025-06-02,W0190,S2,C,45.0,0
OP106854,2025-02-16,W0140,S2,B,23.0,0
OP106856,2025-01-23,W0078,S1,A,34.0,1
OP106859,2025-04-20,W0246,S3,D,19.0,0
OP106860,2025-01-25,W0239,S2,C,47.0,0
OP106862,2025-03-21,W0326,S2,D,12.0,0
OP106863,2025-04-26,W0296,S2,A,2.0,0
OP106866,2025-04-22,W0252,S3,A,15.0,0
OP106870,2025-03-19,W0101,S2,C,41.0,1
OP106872,2025-01-01,W0335,S2,E,13.0,0
OP106873,2025-04-07,W0149,S3,D,3.0,0
OP106875,2025-01-09,W0418,S3,C,9.0,0
OP106877,2025-03-23,W0202,S1,C,39.0,0
OP106879,2025-01-10,W0202,S1,D,5.0,0
OP106881,2025-06-25,W0367,S1,B,28.0,0
OP106882,2025-06-21,W0183,S2,D,33.0,1
OP106885,2025-06-25,W0048,S2,C,25.0,0
OP106886,2025-02-01,W0030,S1,C,15.0,0
OP106888,2025-02-28,W0283,S1,C,39.0,1
OP106890,2025-06-23,W0339,S1,A,26.0,0
OP106893,2025-02-19,W0470,S1,D,47.0,0
OP106899,2025-01-21,W0014,S3,D,26.0,0
OP106901,2025-03-08,W0199,S2,C,36.0,1
OP106903,2025-02-03,W0212,S3,E,21.0,0
OP106904,2025-01-10,W0298,S2,A,19.0,0
OP106905,2025-06-27,W0117,S1,B,14.0,0
OP106906,2025-02-15,W0113,S2,C,35.0,0
OP106908,2025-06-06,W0371,S2,E,11.0,0
OP106909,2025-02-23,W0316,S2,E,38.0,0
OP106910,2025-06-08,W0364,S1,E,13.0,0
OP106914,2025-02-13,W0451,S3,A,42.0,0
OP106916,2025-03-17,W0038,S3,C,10.0,1
OP106917,2025-04-24,W0497,S2,E,36.0,0
OP106920,2025-05-30,W0196,S2,D,24.0,0
OP106921,2025-05-01,W0121,S2,B,5.0,0
OP106924,2025-06-29,W0116,S1,B,49.0,0
OP106926,2025-03-18,W0057,S2,A,13.0,1
OP106927,2025-02-09,W0071,S1,D,48.0,0
OP106929,2025-04-22,W0014,S3,B,33.0,0
OP106930,2025-06-24,W0438,S1,B,33.0,0
OP106931,2025-06-27,W0337,S1,A,49.0,1
OP106934,2025-02-19,W0122,S3,C,36.0,0
OP106936,2025-06-29,W0050,S1,D,2.0,0
OP106937,2025-04-04,W0245,S2,A,24.0,0
OP106939,2025-04-29,W0497,S2,D,17.0,0
OP106940,2025-04-16,W0277,S3,E,36.0,0
OP106942,2025-01-03,W0082,S1,B,10.0,0
OP106943,2025-06-29,W0111,S2,B,37.0,0
OP106946,2025-01-16,W0244,S1,C,2.0,0
OP106950,2025-06-03,W0109,S3,D,20.0,0
OP106951,2025-03-01,W0107,S3,D,28.0,0
OP106954,2025-02-24,W0492,S3,A,2.0,1
OP106957,2025-03-08,W0213,S2,A,6.0,0
OP106961,2025-03-05,W0364,S1,D,7.0,1
OP106962,2025-03-14,W0353,S3,A,2.0,1
OP106964,2025-02-23,W0042,S2,D,48.0,0
OP106965,2025-02-10,W0370,S2,D,26.0,0
OP106966,2025-02-17,W0267,S1,C,43.0,0
OP106967,2025-01-03,W0235,S1,B,23.0,0
OP106969,2025-06-29,W0113,S3,D,18.0,0
OP106970,2025-06-22,W0432,S1,A,21.0,0
OP106973,2025-02-15,W0159,S3,D,21.0,1
OP106975,2025-04-10,W0066,S2,B,32.0,0
OP106976,2025-06-06,W0169,S2,E,29.0,0
OP106983,2025-03-06,W0218,S1,C,10.0,1
OP106984,2025-02-23,W0479,S2,C,24.0,1
OP106985,2025-06-07,W0492,S2,D,14.0,0
OP106987,2025-02-03,W0079,S2,C,36.0,1
OP106988,2025-05-11,W0281,S3,C,34.0,1
OP106989,2025-06-24,W0463,S2,C,14.0,1
OP106991,2025-03-21,W0353,S3,C,37.0,0
OP106995,2025-01-04,W0043,S2,D,6.0,0
OP106996,2025-06-11,W0255,S1,A,11.0,0
OP106997,2025-05-22,W0254,S2,E,49.0,0
OP106998,2025-05-25,W0322,S2,C,28.0,0
OP106999,2025-04-27,W0004,S2,A,5.0,0
OP107000,2025-04-28,W0456,S2,D,1.0,0
OP107003,2025-05-21,W0343,S1,E,44.0,0
OP107005,2025-03-01,W0358,S2,D,16.0,1
OP107006,2025-06-02,W0221,S3,E,33.0,1
OP107007,2025-04-30,W0035,S1,B,42.0,0
OP107008,2025-03-20,W0470,S3,D,15.0,0
OP107013,2025-05-29,W0041,S2,E,36.0,0
OP107014,2025-03-19,W0112,S1,A,4.0,1
OP107015,2025-05-29,W0197,S1,C,33.0,0
OP107019,2025-06-06,W0195,S2,A,12.0,0
OP107021,2025-03-26,W0163,S2,D,43.0,0
OP107023,2025-05-01,W0022,S2,B,44.0,0
OP107025,2025-06-18,W0396,S3,D,42.0,0
OP107026,2025-02-06,W0483,S1,A,13.0,0
OP107029,2025-03-20,W0123,S1,D,45.0,0
OP107030,2025-05-06,W0009,S2,A,44.0,1
OP107031,2025-05-02,W0336,S1,C,17.0,0
OP107032,2025-06-18,W0057,S1,C,27.0,0
OP107033,2025-02-09,W0059,S3,B,40.0,0
OP107034,2025-02-21,W0114,S3,D,48.0,1
OP107035,2025-05-25,W0144,S1,C,49.0,0
OP107046,2025-01-06,W0430,S3,A,11.0,1
OP107047,2025-01-12,W0423,S1,D,18.0,0
OP107048,2025-01-02,W0140,S2,A,4.0,0
OP107052,2025-01-12,W0457,S2,D,25.0,0
OP107053,2025-05-09,W0231,S2,A,25.0,0
OP107054,2025-01-07,W0363,S3,E,49.0,0
OP107057,2025-06-03,W0250,S1,B,39.0,1
OP107064,2025-05-11,W0009,S2,A,3.0,1
OP107069,2025-03-18,W0233,S3,B,38.0,0
OP107070,2025-03-26,W0057,S2,D,15.0,0
OP107071,2025-01-25,W0012,S3,D,39.0,0
OP107072,2025-04-03,W0159,S1,D,44.0,0
OP107073,2025-01-12,W0460,S2,A,20.0,1
OP107075,2025-06-08,W0480,S3,B,11.0,0
OP107076,2025-03-04,W0028,S1,C,14.0,1
OP107078,2025-05-17,W0021,S3,E,2.0,0
OP107081,2025-02-21,W0021,S3,B,26.0,0
OP107082,2025-02-01,W0130,S2,D,41.0,1
OP107083,2025-05-31,W0139,S2,D,13.0,0
OP107085,2025-01-17,W0039,S2,E,9.0,0
OP107087,2025-04-14,W0351,S3,A,2.0,0
OP107094,2025-04-14,W0192,S3,C,27.0,0
OP107096,2025-01-26,W0022,S2,E,40.0,1
OP107099,2025-02-18,W0046,S1,E,10.0,0
OP107102,2025-03-27,W0057,S2,B,35.0,0
OP107103,2025-01-18,W0304,S3,D,21.0,0
OP107105,2025-06-04,W0095,S3,D,43.0,0
OP107107,2025-03-12,W0007,S2,A,36.0,0
OP107113,2025-01-04,W0158,S1,B,10.0,1
OP107115,2025-01-08,W0306,S3,A,19.0,0
OP107121,2025-05-19,W0222,S2,A,38.0,0
OP107122,2025-03-18,W0138,S1,C,8.0,0
OP107126,2025-05-19,W0243,S1,A,28.0,0
OP107131,2025-02-20,W0363,S3,E,36.0,1
OP107133,2025-05-14,W0042,S3,C,21.0,1
OP107135,2025-02-12,W0040,S2,E,3.0,0
OP107136,2025-05-21,W0495,S1,E,21.0,1
OP107138,2025-04-15,W0127,S3,C,18.0,0
OP107141,2025-01-25,W0379,S2,E,15.0,0
OP107143,2025-01-11,W0157,S2,A,21.0,0
OP107145,2025-02-15,W0370,S1,C,3.0,0
OP107146,2025-02-28,W0463,S1,E,35.0,0
OP107149,2025-05-29,W0463,S2,B,6.0,1
OP107153,2025-01-01,W0064,S2,C,8.0,0
OP107154,2025-04-16,W0145,S2,A,49.0,0
